Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,L-3,Attrition_Flag
6,1309,6408,70,0.944,0.7092480176103213,1
1,0,8199,59,0.903,0.6992036484680292,1
2,1472,13945,107,0.754,-0.055154211848602315,0
1,1620,15200,118,0.934,0.7252911672401843,0
2,1618,11603,109,0.847,-0.1514639733910563,0
2,0,13820,99,0.65,-0.6357237930555668,0
1,0,5603,56,0.244,0.7459826113286031,1
1,1025,12603,106,0.893,-0.057829165308309186,0
1,1930,12478,97,0.764,-0.7055967394005256,0
5,0,6059,71,0.821,0.09612913219695608,1
1,1470,14334,97,0.732,0.09612913219695608,0
1,0,12403,120,0.69,-0.1322491041385303,0
1,2496,14576,110,0.774,-0.06470181482793841,0
1,0,13324,110,0.594,0.6648717522242188,0
2,1604,14465,125,0.712,0.1524998398962383,0
2,0,3555,42,0.4,0.8071060563524382,1
1,1745,14567,120,0.846,0.09612913219695608,0
1,1384,12896,100,0.852,-0.6228523630483667,0
1,1528,13360,97,0.796,0.7391729599436735,0
2,1290,13787,121,0.571,0.19967972749262328,0
2,2517,13677,122,0.821,-0.53786575431345,0
2,1198,13119,104,0.625,0.07138898079185411,0
2,1713,15106,91,0.978,0.7348387702195204,0
1,1648,14084,110,0.803,0.2136232849200733,0
2,2252,15078,117,0.746,-0.7030158575911616,0
2,1174,13670,117,0.857,-0.05043421502627648,0
5,0,7681,71,0.69,-0.15347563993816196,1
2,1723,13719,96,0.714,-0.07335001417576878,0
1,1273,14603,113,0.687,0.7348387702195204,0
2,2150,15019,101,0.656,-0.47031846500285795,0
1,581,4041,65,0.548,-0.1756150068283437,1
2,1203,14954,112,0.623,0.042582366700619906,0
1,1252,14490,98,0.815,0.7630361236547551,0
2,2123,14242,107,0.551,0.10077742665551187,0
2,971,12429,111,0.542,0.1619008716793468,0
2,994,13970,109,0.847,-0.21558431830398803,0
1,985,14426,87,0.642,-0.07335001417576878,0
5,0,3281,39,0.393,0.7252911672401843,1
2,0,7847,63,0.75,0.7896667369281134,1
2,1470,12592,117,0.8,-0.6128079939060745,0
2,0,13109,114,0.727,0.7928384565507762,0
2,1531,12631,100,0.852,-0.6425964425751961,0
1,2045,13090,102,0.672,0.7423446795663363,0
6,1175,8193,66,0.65,0.8071060563524382,1
6,0,6613,40,0.429,0.702375368090692,1
2,1933,15203,114,0.781,-0.13542082376119324,0
2,1767,13179,122,0.694,-0.11519559181237828,0
2,1002,14901,92,0.673,-0.6228523630483667,0
2,0,12593,99,0.768,-0.6457681621978589,0
1,0,13452,107,0.621,-0.04356156550664724,0
1,1443,14533,108,0.565,-0.6125527691310774,0
2,1437,12510,96,0.92,-0.5607815534629422,0
4,0,6574,69,0.865,-0.7030158575911616,1
1,1106,15578,126,0.826,0.09612913219695608,0
2,478,9322,77,0.833,-0.1926685191544957,1
4,0,3240,38,0.652,0.17794402130920986,1
2,1437,14880,134,0.654,0.6488286025943558,0
2,1976,13653,113,0.687,-0.11582885163956497,0
1,1779,14107,99,0.65,0.21621651186897511,0
1,1359,14223,103,0.776,-0.09450414772395939,0
2,1234,13791,103,0.585,-0.12512122984390384,0
6,1847,7031,67,0.811,-0.13482998594789436,1
2,2072,14137,116,0.966,-0.6196806434257038,0
1,585,14319,96,0.655,0.240079675580057,0
5,2292,8045,71,0.868,-0.6159797135287374,1
1,1059,12257,101,0.772,0.7252911672401843,0
6,0,7661,61,0.525,0.7221194476175214,1
6,397,7454,81,0.841,0.7630361236547551,1
1,1349,13124,103,0.746,0.01279391803149835,0
2,0,7022,75,0.667,-0.1322491041385303,1
1,0,8169,65,0.585,0.23913231101846744,1
2,0,3526,53,0.828,-0.1514639733910563,1
2,1359,13212,107,0.646,-0.15516490328802263,0
4,0,6317,77,0.833,-0.15516490328802263,1
6,230,8629,65,0.548,-0.1514639733910563,1
2,2517,5567,51,0.545,0.7221194476175214,1
2,1337,14244,96,0.6,0.6419559530747265,0
2,1318,13303,92,0.804,0.10572087703566428,0
1,893,17064,116,0.758,0.702375368090692,0
2,2459,13598,119,0.725,-0.06470181482793841,0
1,1329,15209,104,0.891,-0.07335001417576878,0
2,2239,16171,112,0.778,0.24230403064113037,0
2,1727,14991,95,0.9,-0.21558431830398803,0
4,0,4840,44,0.375,-0.15516490328802263,1
1,1785,15077,126,0.8,0.07321333304746377,0
1,1990,16202,120,0.791,-0.20871166878435876,0
2,0,14703,119,0.859,-0.6101330404463677,0
2,0,3119,53,0.767,0.21621651186897511,1
2,0,7154,66,1.062,0.09612913219695608,1
2,1504,13280,106,0.656,-0.06787353445060135,0
1,2088,15039,120,0.69,-0.18579586963486644,0
1,0,13997,102,0.619,0.8135299006391951,0
2,653,13866,98,0.508,0.2225955266421156,0
6,2517,8331,63,0.853,0.07321333304746377,1
1,808,13847,120,0.875,0.15244734035035348,0
1,1178,14955,102,0.925,0.15502822215971754,0
1,822,14615,124,0.797,0.22049593443970256,0
1,1094,13764,104,0.733,0.6992036484680292,0
1,2517,13945,97,1.064,-0.53786575431345,0
1,2517,15091,124,0.676,0.18481667082883912,0
2,752,13627,120,0.739,0.240079675580057,0
2,0,14252,127,0.649,0.702375368090692,0
2,0,13376,129,0.72,0.16834473113790988,0
1,1155,15391,94,0.593,0.09612913219695608,0
2,0,13740,131,0.819,0.07321333304746377,0
2,2359,12867,118,0.573,-0.03338070270012446,0
2,764,14844,100,0.695,-0.5930795281202157,0
1,0,15079,116,0.841,-0.055154211848602315,0
1,0,15549,121,0.833,0.1030017817165853,0
4,0,7996,80,0.778,0.21938823149163805,1
2,797,13092,102,0.569,-0.1322491041385303,0
1,0,6639,71,1.152,0.14078063752986178,1
1,1950,12941,131,0.819,-0.53786575431345,0
2,1378,13681,105,0.81,-0.63304883959586,0
2,1408,14455,96,0.846,-0.07593089598513285,0
1,1581,13672,110,0.746,-0.1926685191544957,0
2,0,13854,124,0.797,-0.63304883959586,0
2,647,14308,124,0.722,0.7252911672401843,0
1,1473,13753,98,0.849,0.08963358554642913,0
2,1116,14071,101,0.683,-0.6196806434257038,0
1,0,5056,63,0.853,-0.05043421502627648,1
1,2267,15180,103,0.689,0.07004161342480088,0
1,948,13090,104,0.625,0.7492173290859656,0
2,569,8570,68,0.789,0.7060762979876585,1
6,1162,7976,74,1.056,0.09390477713588265,1
1,865,12777,95,0.727,-0.05043421502627648,0
1,1722,15738,116,0.657,-0.67322740892204,0
2,1471,14557,114,0.652,0.09390477713588265,0
6,2134,9330,64,0.882,-0.5607815534629422,1
2,0,13678,125,0.736,-0.13542082376119324,0
2,1361,14743,121,0.729,0.09295741257429319,0
2,1518,14082,99,0.833,-0.1322491041385303,0
2,776,14119,97,0.764,0.08036122251389642,0
2,1848,14149,103,0.689,0.23749879377069294,0
2,0,13758,104,0.677,-0.6228523630483667,0
2,1589,13617,105,0.721,-0.07335001417576878,0
2,0,14326,100,0.786,0.7252911672401843,0
1,1945,16161,109,0.787,0.18188461562516497,0
1,1131,14716,112,0.75,0.26305847286424866,0
2,0,15999,109,0.73,-0.05043421502627648,0
1,1783,13830,112,0.806,0.6992036484680292,0
1,2295,12025,103,0.807,0.06431807288403335,0
2,0,6644,61,0.694,-0.6457681621978589,1
1,1341,13988,127,0.789,-0.6228523630483667,0
2,0,14511,105,0.721,-0.14829225376839336,0
2,0,8291,69,1.029,-0.21558431830398803,1
2,751,14074,112,0.623,0.11682057628537496,0
1,1583,12906,100,0.639,-0.15833662291068556,0
1,1564,13142,112,0.75,0.15502822215971754,0
2,1421,14465,114,0.754,0.7476718746784639,0
2,0,4536,61,0.605,0.8045251745430742,1
2,1882,13816,121,0.891,0.21938823149163805,0
2,1381,14696,114,0.966,-0.08763149820433017,0
1,1350,13138,115,0.667,-0.12537645461890104,0
2,1138,15121,97,0.54,0.10325700649158255,0
2,1821,14544,116,1.148,-0.21558431830398803,0
5,0,9356,74,0.85,-0.1926685191544957,1
2,789,14747,100,0.724,0.080085982567093,0
2,2000,12980,82,0.64,-0.026508053180495216,0
1,875,14643,127,0.764,0.17794402130920986,0
1,618,15473,128,0.684,0.057445423364404107,0
1,1769,14428,119,0.7,-0.13542082376119324,0
1,1996,15033,114,0.81,0.08205048586375707,0
1,2262,14624,111,0.79,-0.6196806434257038,0
5,0,7026,69,0.917,-0.12270150115919419,1
2,1692,7486,64,0.73,-0.1370543410089678,1
2,1736,12493,113,0.738,0.1030017817165853,0
2,638,13085,139,0.675,0.11682057628537496,0
1,1396,15527,106,0.893,0.18188461562516497,0
2,1296,13814,81,1.025,0.6419559530747265,0
6,0,8642,77,0.481,0.15896881647567265,1
2,905,15102,95,0.792,-0.598989199337285,0
2,1172,14414,98,0.815,-0.11519559181237828,0
2,1607,13177,106,0.738,-0.13542082376119324,0
2,2004,14748,118,0.761,0.7928384565507762,0
2,1083,14084,91,0.75,0.05276322950714269,0
1,0,8670,74,0.574,0.11001092490044521,1
2,0,5660,59,0.735,0.14790851182448828,1
2,0,13781,106,0.797,-0.6219049984867773,0
1,1363,14779,94,0.843,0.09612913219695608,0
1,2517,9195,73,0.825,-0.15516490328802263,1
2,0,14042,113,0.766,0.10572087703566428,0
1,1450,14330,131,0.638,-0.11519559181237828,0
1,1175,14474,118,0.71,-0.15516490328802263,0
2,2517,17628,109,0.817,-0.6128079939060745,0
2,0,12739,96,0.882,-0.6425964425751961,0
1,2263,14500,106,0.582,0.6819252645503708,0
1,0,15236,120,0.875,0.3215380379440202,0
2,0,15634,118,0.639,0.18188461562516497,0
1,0,7867,75,0.786,-0.6228523630483667,1
2,585,13534,104,0.825,0.10077742665551187,0
2,1071,13062,103,0.717,0.1619008716793468,0
1,1047,15571,115,0.797,-0.1322491041385303,0
2,2022,13633,116,0.785,0.1563879346663086,0
2,1780,14185,98,0.69,-0.11149466191541199,0
1,639,13345,114,0.754,-0.07335001417576878,0
2,1907,16485,104,0.793,-0.13542082376119324,0
1,0,15331,106,0.767,-0.6425964425751961,0
1,2267,14934,113,0.823,-0.6425964425751961,0
5,996,7292,68,0.7,-0.06470181482793841,1
1,1320,14441,105,0.875,-0.6228523630483667,0
6,0,5838,74,1.056,-0.12537645461890104,1
1,1971,13796,121,0.833,-0.13874465078905726,0
1,1042,14511,123,0.708,0.09612913219695608,0
2,1512,14802,112,0.75,-0.53786575431345,0
1,2517,13931,112,0.836,0.09612913219695608,0
1,0,8004,82,0.708,0.01279391803149835,1
2,1590,13016,118,0.616,0.16050470188488503,0
1,1823,15552,108,0.831,-0.1141385418594755,0
2,0,12576,103,0.776,-0.6425964425751961,0
1,871,14381,121,0.862,0.6717444017438481,0
1,2152,13991,125,0.761,-0.15833662291068556,0
1,0,8345,70,1.059,0.042582366700619906,1
1,1068,16428,123,0.809,0.7230668121791108,0
1,1829,13139,102,0.789,0.09612913219695608,0
1,1277,15869,109,0.758,0.22626088101126732,0
1,1140,15472,122,0.768,-0.7030158575911616,0
2,1463,15301,115,0.797,0.7221194476175214,0
1,1664,8019,57,0.583,0.15466243023335086,1
2,1333,12779,103,0.689,0.6419559530747265,0
1,1474,14212,116,0.681,-0.15516490328802263,0
1,1435,15584,114,0.839,0.12156576827733576,0
1,1891,15982,113,0.687,0.7252911672401843,0
2,1943,15172,118,1.034,0.080085982567093,0
2,1871,14593,110,0.803,-0.5607815534629422,0
4,0,8607,90,0.957,0.6992036484680292,1
1,1638,14474,121,0.833,-0.11155766005011143,0
2,1974,14336,106,0.656,-0.12270150115919419,0
2,2517,13140,94,0.709,0.10889259665832716,0
1,1729,14230,111,0.79,-0.5539089039433129,0
1,831,13247,107,0.754,-0.601570081146649,0
4,0,5843,60,0.176,0.21938823149163805,1
2,0,8392,69,0.683,-0.531441910026693,1
2,0,14305,102,0.645,-0.5208122419872979,0
1,831,14952,118,0.788,-0.6057988507222146,0
1,1881,14418,100,0.754,-0.07335001417576878,0
1,2370,14270,97,0.902,-0.13542082376119324,0
1,813,15867,103,1.06,0.07321333304746377,0
1,1006,15315,124,0.851,0.09612913219695608,0
2,1800,14229,120,0.69,0.7459826113286031,0
2,2417,13021,117,0.625,-0.1141385418594755,0
1,714,14279,97,0.764,0.13760891790719884,0
1,1930,13767,96,0.655,-0.1756150068283437,0
1,0,8528,87,1.122,-0.15833662291068556,1
2,0,14324,103,0.689,-0.5208122419872979,0
2,1668,12595,106,0.683,-0.6261761900762307,0
1,1148,13819,106,0.71,0.6648717522242188,0
2,2517,14354,101,0.629,-0.1322491041385303,0
2,1525,14830,112,0.697,-0.6801000584416693,0
1,1209,16422,110,0.803,0.01279391803149835,0
2,1659,13557,100,0.724,0.057445423364404107,0
1,0,8363,65,0.806,0.19967972749262328,1
2,2517,9183,51,0.7,-0.7030158575911616,1
2,2463,16216,107,0.814,0.11469311875770653,0
1,1474,15039,130,0.757,0.3215380379440202,0
1,1576,14887,119,0.545,0.6717444017438481,0
2,1203,13720,119,0.831,0.7841902572029459,0
2,1788,13692,117,0.828,-0.05043421502627648,0
1,2517,8293,63,0.703,-0.13542082376119324,1
4,2517,8248,66,0.65,0.03312883537162661,1
2,980,14593,109,0.627,-0.1322491041385303,0
2,2517,8193,72,0.846,0.23913231101846744,1
1,2280,14763,99,0.8,0.8071060563524382,0
1,1413,13648,103,0.635,-0.1926685191544957,0
5,2517,14727,105,0.641,-0.11155766005011143,0
1,777,13503,112,0.623,-0.18579586963486644,0
1,1290,13311,110,0.642,0.12863667618515656,0
1,1898,14755,123,0.732,-0.6219049984867773,0
1,0,14802,95,0.667,0.7841902572029459,0
1,961,13769,104,0.857,0.14078063752986178,0
1,1836,14393,107,0.814,0.2986222387945279,0
2,2226,14625,115,0.769,0.7841902572029459,0
1,1591,14402,110,0.803,0.03570971718099067,0
2,0,15282,125,0.712,0.01279391803149835,0
1,0,15293,129,0.743,0.08844249311800614,0
2,503,7886,70,0.75,-0.6228523630483667,1
2,0,13751,113,0.823,-0.07335001417576878,0
1,1277,14181,126,0.615,-0.4634458154832287,0
4,0,8127,74,0.805,0.8023860595301123,1
2,609,13209,101,0.656,-0.6228523630483667,0
2,1107,14437,109,0.912,0.17794402130920986,0
2,1144,13513,115,0.597,-0.6801000584416693,0
1,1617,13083,93,0.722,0.23913231101846744,0
1,1583,12192,112,0.672,-0.6457681621978589,0
2,1520,15028,124,0.746,0.1030017817165853,0
1,0,14948,125,0.866,-0.13542082376119324,0
2,2181,14109,92,0.878,-0.1926685191544957,0
2,2219,9040,63,0.8,0.1843678655959668,1
1,1518,14459,97,0.702,-0.15516490328802263,0
2,1908,14103,112,0.672,0.6648717522242188,0
1,992,15958,113,0.687,0.11254938469592143,0
1,0,13041,98,0.661,-0.21558431830398803,0
1,2203,14204,96,0.92,0.10077742665551187,0
4,764,7106,61,0.906,-0.6196806434257038,1
1,1405,15508,95,0.792,0.2225955266421156,0
2,1073,15581,115,0.797,-0.21558431830398803,0
1,2330,14955,118,0.662,0.2396490389682676,0
1,2413,15478,109,0.73,0.702375368090692,0
2,0,12847,106,0.738,0.26305847286424866,0
2,2120,14626,97,0.644,-0.1514639733910563,0
1,726,9299,68,0.619,-0.12537645461890104,1
1,518,10201,59,0.788,0.7391729599436735,1
2,1346,13299,95,0.863,-0.1322491041385303,0
2,1613,13545,112,0.672,-0.15833662291068556,0
1,0,9177,50,1.083,-0.5989262012025853,1
1,1723,13853,98,0.782,0.11170018825030587,0
1,1984,14969,96,0.811,-0.061000884930972124,0
2,2517,8912,63,0.658,0.13180839580781947,1
2,1177,13958,116,0.785,0.01279391803149835,0
1,989,13746,104,0.733,0.19967972749262328,0
1,1421,12489,97,0.764,-0.11519559181237828,0
2,2029,13980,128,0.707,-0.15516490328802263,0
1,1645,13730,96,0.745,-0.6196806434257038,0
1,1679,14224,117,0.887,0.15502822215971754,0
6,572,8659,81,1.077,0.6992036484680292,1
2,1964,14080,85,0.809,0.8071060563524382,0
2,1783,8472,80,0.739,0.08963358554642913,1
6,432,9045,72,1.0,-0.1514639733910563,1
2,1329,14238,93,0.755,0.03570971718099067,0
2,1585,14932,110,0.803,0.10889259665832716,0
2,1493,14731,120,0.765,-0.6801000584416693,0
1,1049,15195,99,0.941,0.23913231101846744,0
1,2076,14218,102,0.759,0.702375368090692,0
2,1555,16033,116,0.812,0.17322402448688404,0
2,1709,15738,111,0.82,0.6648717522242188,0
1,0,7672,66,0.737,0.017113074284315383,1
2,0,7507,78,0.733,-0.03338070270012446,1
1,1829,15645,117,0.746,-0.15516490328802263,0
6,2281,7625,78,0.95,0.6419559530747265,1
2,2328,15754,121,0.729,0.7230668121791108,0
1,1750,14912,114,0.869,0.8071060563524382,0
1,1519,13625,110,1.0,0.11786483838036947,0
1,972,14926,115,0.742,-0.05043421502627648,0
1,1425,14327,92,0.673,-0.6228523630483667,0
1,0,14133,124,0.771,-0.1322491041385303,0
1,1253,9134,77,0.974,-0.13542082376119324,1
1,913,7297,71,0.69,-0.15516490328802263,1
1,1666,13971,116,0.812,-0.12854817424156398,0
2,1753,14783,110,0.864,-0.5521333541151119,0
1,0,14289,113,0.638,0.25935754296728236,0
1,1229,14618,100,0.724,-0.06470181482793841,0
1,0,13234,92,0.84,-0.1322491041385303,0
1,1893,16059,124,0.722,0.09612913219695608,0
2,0,14227,116,0.706,-0.5607815534629422,0
1,1969,13270,104,0.625,0.16050470188488503,0
2,1530,13432,118,0.815,0.6992036484680292,0
2,960,14211,111,0.657,-0.1322491041385303,0
2,0,14054,105,0.694,0.11786483838036947,0
1,1230,15367,123,0.685,-0.07335001417576878,0
2,1845,14532,116,0.871,-0.6801000584416693,0
2,1622,14341,101,0.712,-0.07335001417576878,0
2,1396,13545,96,0.655,0.12741244135970556,0
2,1465,14235,101,0.656,0.09612913219695608,0
2,2517,13820,129,0.697,0.10889259665832716,0
1,1870,15451,127,0.764,0.21938823149163805,0
1,2239,13505,116,0.681,-0.07335001417576878,0
2,2517,6782,67,0.763,-0.17819588863770774,1
1,1930,13836,113,0.766,-0.6425964425751961,0
1,1567,13159,105,0.75,0.7221194476175214,0
2,1820,15657,114,0.81,-0.6228523630483667,0
2,1673,15005,89,0.712,0.2225955266421156,0
2,1641,15824,121,0.779,-0.15516490328802263,0
1,824,16220,120,0.69,-0.6425964425751961,0
2,1366,14730,118,0.735,0.21938823149163805,0
2,2220,14463,119,0.776,-0.6228523630483667,0
1,0,15367,105,0.641,-0.5139395924676686,0
2,2437,14397,117,0.746,-0.6196806434257038,0
1,603,13360,124,0.968,-0.1926685191544957,0
2,2381,15071,103,0.717,-0.04828156232897308,0
2,0,7567,76,0.652,-0.15833662291068556,1
1,2177,16605,110,0.692,0.07004161342480088,0
2,0,13339,90,0.698,0.07321333304746377,0
2,2517,13082,92,0.804,0.19499753363536187,0
2,0,7914,54,0.862,-0.21558431830398803,1
1,738,15143,121,0.635,-0.13542082376119324,0
1,1657,14450,111,0.762,-0.13542082376119324,0
1,132,5385,51,0.308,-0.06787353445060135,1
2,1669,15445,118,0.934,0.07321333304746377,0
1,1662,13578,105,0.615,-0.21816520011335208,0
2,0,14381,115,0.742,0.8071060563524382,0
2,0,8192,80,0.778,0.09390477713588265,1
2,1917,13432,107,0.981,-0.055154211848602315,0
1,1527,14678,125,0.712,0.18481667082883912,0
6,1059,8038,90,0.837,0.7221194476175214,1
2,1423,14220,108,0.964,-0.15516490328802263,0
1,1514,13803,100,0.695,0.15502822215971754,0
4,1273,6549,75,0.974,-0.13542082376119324,1
2,0,14198,101,0.804,0.7221194476175214,0
5,2138,8325,54,1.0,0.20832792684045365,1
1,799,13152,100,0.754,-0.1926685191544957,0
1,1419,13306,99,0.678,0.702375368090692,0
1,1420,14672,110,0.803,0.7289920971371507,0
1,1608,14023,106,0.767,-0.12537645461890104,0
1,2262,15513,127,0.649,-0.6409071792253354,0
2,0,8526,79,0.837,0.21621651186897511,1
6,2517,7866,63,0.75,0.11682057628537496,1
2,2136,14667,119,0.75,0.7060762979876585,0
1,0,14036,99,0.768,-0.6457681621978589,0
1,1509,14351,112,0.867,0.17794402130920986,0
2,1084,16541,126,0.68,-0.6101330404463677,0
2,0,7432,64,0.641,0.11254938469592143,1
1,2517,8847,85,0.771,0.21621651186897511,1
2,1484,16373,114,0.9,0.2460049605380967,0
1,2517,15798,128,0.73,-0.7030158575911616,0
2,1847,7842,61,0.794,0.12156576827733576,1
1,1890,14280,102,0.672,0.6648717522242188,0
1,1413,13849,128,0.882,-0.14829225376839336,0
5,442,7720,67,0.558,-0.1926685191544957,1
2,0,9192,77,0.791,0.7459826113286031,1
5,0,8454,69,0.769,0.09612913219695608,1
2,0,5107,53,0.293,0.21621651186897511,1
1,1760,13289,121,0.754,-0.12270150115919419,0
2,859,8918,87,0.977,0.702375368090692,1
2,2517,8102,66,0.886,0.11001092490044521,1
2,1378,15225,108,0.862,-0.14561730030868653,0
2,2114,15190,115,0.855,-0.06787353445060135,0
2,2221,14215,109,0.703,-0.1926685191544957,0
2,1431,13930,96,0.655,-0.6219049984867773,0
2,1569,16208,129,0.792,0.8071060563524382,0
2,573,8165,87,0.776,0.07004161342480088,1
2,0,14551,105,0.78,-0.53786575431345,0
2,0,8753,76,0.949,-0.07335001417576878,1
2,862,15034,111,0.762,-0.11155766005011143,0
2,0,14436,123,0.64,0.1030017817165853,0
2,1356,12878,104,0.825,-0.12854817424156398,0
2,1507,15615,125,0.736,0.7459826113286031,0
1,0,15514,123,0.892,0.14078063752986178,0
2,1331,14545,116,0.841,-0.13542082376119324,0
1,1580,15710,122,0.743,-0.21558431830398803,0
1,2517,13939,138,0.792,-0.6101330404463677,0
2,1190,14892,113,0.638,-0.6228523630483667,0
1,1289,15785,100,0.786,0.14822864830678484,0
2,1826,14994,121,0.833,-0.12528238296855826,0
2,2114,15281,100,0.724,0.38908532725461203,0
1,1649,15497,92,0.673,-0.05043421502627648,0
2,2295,15574,115,0.797,-0.63304883959586,0
2,2517,15215,121,0.862,-0.6425964425751961,0
2,1456,16493,122,0.649,-0.6128079939060745,0
1,1273,15211,129,0.743,0.09612913219695608,0
2,1216,13614,104,0.6,0.7348387702195204,0
4,0,8463,62,0.824,0.15466243023335086,1
1,2517,14161,105,0.875,-0.5521333541151119,0
2,0,8202,69,0.769,0.19967972749262328,1
2,1690,16101,127,0.608,0.6992036484680292,0
1,2092,17634,120,0.667,-0.7030158575911616,0
5,0,8480,71,0.821,-0.6483490440072229,1
2,734,16732,116,0.812,0.11001092490044521,0
1,1734,13345,106,0.893,0.15896881647567265,0
2,2517,14230,105,0.78,-0.6196806434257038,0
2,0,13784,108,0.588,0.0484731816423618,0
1,1816,15554,99,0.678,0.6419559530747265,0
1,1817,16132,118,0.873,0.15896881647567265,0
1,698,13120,91,0.784,-0.6801000584416693,0
2,2087,13392,92,0.736,0.7252911672401843,0
2,2488,13674,101,0.836,-0.11519559181237828,0
3,1454,9140,64,0.684,0.7816093753935819,1
2,0,16500,102,0.729,-0.1322491041385303,0
2,1148,13113,128,0.882,-0.1322491041385303,0
3,1533,13420,122,0.743,0.17794402130920986,0
2,1868,15005,118,0.761,-0.53786575431345,0
2,787,13355,92,0.84,-0.07335001417576878,0
3,2070,13781,102,0.545,0.7476718746784639,0
2,0,6361,74,1.114,-0.6388955126782296,1
3,721,15443,102,0.672,-0.6196806434257038,0
3,2221,14222,122,0.627,0.20832792684045365,0
3,1796,14666,101,0.98,-0.13542082376119324,0
3,0,9404,62,0.824,-0.63304883959586,1
3,1357,13722,124,0.746,-0.16091750472004962,0
3,0,9242,63,0.909,0.7252911672401843,1
3,1285,14585,97,0.98,0.8071060563524382,0
2,0,6205,65,0.806,0.057445423364404107,1
3,0,7832,73,0.78,0.699794486281328,1
3,0,12920,132,0.737,-0.20871166878435876,0
3,939,15552,107,0.754,-0.598989199337285,0
2,0,16730,122,0.718,-0.6101330404463677,0
3,2352,9138,76,0.9,0.23913231101846744,1
1,0,7597,71,0.69,-0.6425964425751961,1
2,1355,16089,119,0.725,-0.05043421502627648,0
3,921,15048,110,0.618,-0.6196806434257038,0
3,990,13804,123,0.732,-0.05043421502627648,0
2,1293,14256,118,0.735,0.7221194476175214,0
3,2517,15305,111,0.586,0.1619008716793468,0
2,0,9202,80,0.86,0.07321333304746377,1
2,1731,13609,108,0.565,0.7321638167598136,0
3,0,8078,62,0.722,0.7252911672401843,1
3,961,15352,117,0.671,0.24230403064113037,0
3,1176,17390,130,0.688,-0.05043421502627648,0
2,2088,15290,123,0.732,-0.1370543410089678,0
3,0,17258,121,0.704,0.13760891790719884,0
3,1871,14018,128,0.778,0.6419559530747265,0
2,2195,16258,115,0.855,0.01279391803149835,0
2,1254,14401,100,0.754,0.10889259665832716,0
2,1930,16369,125,0.736,0.7187956205896574,0
3,2517,15199,96,0.684,-0.6196806434257038,0
3,2101,15152,100,0.695,-0.6457681621978589,0
2,2353,15214,129,0.675,-0.598989199337285,0
2,1460,14432,106,0.828,-0.6196806434257038,0
